"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.4196,0.00220288,0.00179242,2134.5,728.75,0.263201,59,77,217055000,74558400,1000,0.101852
"Pteronotus_parnellii",0.473145,0.00141272,0.00103088,2131,735.75,0.274163,23,29,80193700,27721600,500,0.0379412
"Desmodus_rotundus",0.121487,0.00144081,0.00407466,2132.75,732.75,0.689505,28,14,49581000,17093200,500,0.0236955
"Phyllostomus_discolor",0.899338,0.00023907,9.25261e-05,2126.75,740.25,0.736938,17,8,22104500,7665700,100,0.0105002
"Phyllostomus_hastatus",Inf,0.000107685,0,2127,740,0.463095,8,6,17255100,5993070,100,0.00928619
"Artibeus_jamaicensis",0.199531,0.000158303,0.000273119,2130,733.25,0.279618,13,16,40386300,13898800,250,0.0190481
"Sturnira_hondurensis",0.139176,0.000467328,0.00115367,2131.25,732.25,0.310681,19,21,42634000,14639800,250,0.0201251
"Molossus_molossus",0.138194,0.00142294,0.00356857,2127.25,737.25,0.167416,17,35,100336000,34583700,1000,0.0474196
"Miniopterus_natalensis",0.105866,0.00264169,0.0085389,2134,730.25,0.225364,23,35,98929600,33927400,2500,0.0463988
"Eptesicus_fuscus",0.161052,0.00149858,0.0032036,2129.75,733.25,0.229602,4,6,17978100,6191690,1000,0.0105823
"Pipistrellus_kuhlii",0.0938862,0.000428647,0.00157533,2128,734.25,0.397311,45,39,80750000,27805100,100,0.0381086
"Myotis_brandtii",0.102505,0.00267544,0.00901388,2129,735.25,0,0,2,3830070,1322710,5000,0.00352876
"Myotis_lucifugus",0.202057,0.0022229,0.00379717,2128.75,734.75,0.115117,1,3,9337790,3224810,1000,0.00485649
"Myotis_davidii",0.0933452,0.000710407,0.00262235,2128.75,733.5,0.541859,11,7,20572500,7093800,500,0.00980151
"Myotis_myotis",0.336624,0.000581041,0.000596445,2128.5,735.5,0.621092,9,5,8890710,3067750,250,0.0061503
"Hipposideros_armiger",0.108995,0.00428377,0.0134915,2129.5,731,0.458127,20,15,70485000,24218300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.125583,0.00571134,0.0155468,2133.25,729.25,1.09572,16,5,24124600,8260560,5000,0.0122756
"Rhinolophus_sinicus",0.099311,0.00435523,0.0149897,2134.25,729.5,0.598756,14,8,27068200,9261280,5000,0.0132901
"Rousettus_aegyptiacus",0.16633,0.000823777,0.00170593,2129.5,733.5,0.602874,21,12,46490000,16015800,500,0.0218276
"Pteropus_alecto",0.0764063,0.00241177,0.01087,2130,733.5,0,0,1,1650750,568462,2500,0.00268413
"Pteropus_giganteus",0.121863,0.00403897,0.0114031,2130.5,733,0,0,1,2543220,875799,2500,0.00140844
"Pteropus_vampyrus",0.124612,0.00473056,0.0130729,2130,733.5,NA,NA,NA,NA,NA,2500,0.0014088
